name,Lon,Lat
Conical Rock Reef (15-006),145.31759644,-15.13833618
U/N Reef (15-007),145.24746704,-15.15592575
Beor Reef (15-008),145.26821899,-15.15889835
Forrester Reef (15-009),145.49612427,-15.16672802
U/N Reef (15-010),145.24674988,-15.17649174
Petty Patch (15-011),145.3425293,-15.21461678
U/N Reef (13-078),143.92167664,-13.64098835
Noddy Reef (No 1) (13-079a),143.7923584,-13.68203926
Noddy Reef (No 2) (13-079b),143.8249054,-13.6243248
Noddy Reef (No 3) (13-079c),143.90786743,-13.6067009
Stanley Island Reef (No 4) (14-026d),144.21936035,-14.17449474
U/N Reef (14-028),144.73506165,-14.17453384
MacLear Reef (14-029),144.24589539,-14.20897293
Miles Reef (North) (14-098a),144.92166138,-14.54079914
Miles Reef (South) (14-098b),144.91864014,-14.54436874
Leggatt Reef (14-099),144.87019348,-14.54813004
U/N Reef (14-100),144.85015869,-14.55084801
Sinclair-Morris Reef (14-101),144.90519714,-14.55351067
Hampton Reef (14-102),144.88925171,-14.56277466
Beatrice Reef (14-103),144.92724609,-14.57393074
Boulder Reef (15-012),145.43144226,-15.41388798
Egret Reef (15-013),145.41749573,-15.47411537
Blackbird Patches (North) (15-014a),145.28981018,-15.47772884
Blackbird Patches (South) (15-014b),145.28871155,-15.48388767
Tilbrook Bank (15-015),145.51106262,-15.00606918
Gull Reef (15-016),145.56919861,-15.00490189
U/N Reef (15-017a),145.69593811,-15.03404808
U/N Reef (15-017b),145.70285034,-15.04533005
U/N Reef (15-017c),145.67945862,-15.0241518
Fife Reef (13-081),143.73074341,-13.65333939
Hay Island Reef (13-083),143.6907196,-13.6692791
U/N Reef (13-084),143.81729126,-13.70207787
Frenchman Reef (13-085),143.56437683,-13.72936916
Poulsen Reef (13-086),143.6388092,-13.73720264
Rocky Islets Reef (North) (14-033a),144.34783936,-14.25623035
Rocky Islets Reef (South) (14-033b),144.35614014,-14.27101898
U/N Reef (14-034),144.74775696,-14.06616116
U/N Reef (14-035),144.66711426,-14.0890255
Pipon Shoals (14-036),144.53530884,-14.09478951
Melanie Patches (14-037),144.57701111,-14.10134888
Murdoch Reef (14-104),144.93525696,-14.61428642
U/N Reef (14-107a),144.9936676,-14.71187115
U/N Reef (14-107b),144.98652649,-14.71438885
Fly Reef (14-109),145.15846252,-14.50730419
Underwood Shoal (14-110),145.4662323,-14.59091663
Covered Reef (14-111),145.1781311,-14.66032028
Stewart Shoal (14-112),145.46826172,-14.61452484
Pasco Reef (15-018),145.53305054,-15.04456997
Long Reef (15-019),145.57000732,-15.05088806
Strickland Reef (15-020),145.51753235,-15.07336807
Ribbon No 8 Reef (15-021a),145.72372437,-15.07281303
U/N Reef (15-021b),145.70516968,-15.07479286
U/N Reef (15-022),145.63641357,-15.0979948
U/N Reef (15-023),145.67022705,-15.09437656
Magpie Reef (13-087),143.8379364,-13.75963593
Lytton Reef (13-088),143.90577698,-13.74318218
U/N Reef (13-089),143.94772339,-13.75630569
Wilkie Reef (13-091),143.64048767,-13.77140236
Pipon Reef (14-038),144.52462769,-14.12029743
North Warden Reef (14-039),144.64640808,-14.16754627
Singleton Patch (14-040),144.60075378,-14.15975761
Petricola Shoal (14-113),145.48031616,-14.63325691
MacGillivray Reef (14-114),145.49102783,-14.6519022
Nymph Reef (14-115),145.25215149,-14.65499687
Mackay Reefs (15-024),145.57130432,-15.13893986
Harrier Reef (15-025),145.69720459,-15.13665295
Ribbon No 7 Reef (15-026),145.7383728,-15.18930244
Marx Reef (15-027),145.62117004,-15.19776058
U/N Reef (13-093a),143.93009949,-13.82892609
U/N Reef (13-093b),143.96170044,-13.76087666
U/N Reef (13-093c),143.97944641,-13.76837921
Sullivan Shoal (13-095),143.68710327,-13.84641743
Ballerina Shoal (13-096),143.77804565,-13.84458733
U/N Reef (14-043),144.79969788,-14.17776299
Hales Reef (14-044),144.53822327,-14.18373394
Sand Bank No 1 Reef (14-045),144.89193726,-14.20033455
U/N Reef (14-046),144.85264587,-14.20498943
Lizard Island Reef (North West) (14-116a),145.44694519,-14.65856457
Lizard Island Reef (North East) (14-116b),145.46611023,-14.65501785
Lizard Island Reef (Lagoon) (14-116d),145.44981384,-14.68557739
Startle Reefs (15-028),145.55651855,-15.20737457
Camel Head Reef (15-029),145.72250366,-15.24113178
Swinger Reef (15-030),145.53718567,-15.24224567
Pullen Reefs (15-031),145.58721924,-15.25070858
Ribbon No 6 Reef (15-032),145.75184631,-15.28094673
Hannah Island Reef (13-097),143.71783447,-13.86518288
U/N Reef (13-100),143.93701172,-13.86664867
Rattlesnake Reefs (No 1) (13-101a),143.63835144,-13.87374783
Rattlesnake Reefs (No 2) (13-101b),143.64442444,-13.88198185
Rattlesnake Reefs (No 3) (13-101c),143.6557312,-13.90091991
U/N Reef (13-102),143.60203552,-13.88528919
Kestrel Reef (13-104),143.89254761,-13.90420246
U/N Reef (13-105),143.6787262,-13.91607857
U/N Reef (14-047),144.92831421,-14.21223068
Broomfield Rock Reef (14-048),144.6701355,-14.20374966
U/N Reef (14-049),144.95835876,-14.22637463
Rocky Point Island Reef (14-050),144.57673645,-14.23252583
Lizard Island Reef (Coconut Bay) (14-116c),145.47232056,-14.68106556
Gunga Shoal (14-117),145.19998169,-14.66886806
Long Island Reef (No 2) (20-060b),148.84709167,-20.34325027
Long Island Reef (No 3) (20-060c),148.84806824,-20.36315346
Black Island Reef (20-017),148.89268494,-20.08108711
Double Rock Reef (20-018),148.97502136,-20.07186508
Langford-Bird Reef (20-019),148.87759399,-20.0883007
Long Island Reef (No 4) (20-060d),148.85096741,-20.37420464
Long Island Reef (No 5) (20-060e),148.86151123,-20.39131165
Long Island Reef (No 6) (20-060f),148.85844421,-20.35241699
Workington Reef (20-079),149.1194458,-20.26964378
Gumbrell Reef (20-020),148.60772705,-20.10022926
Long Island Reef (No 7) (20-060g),148.87409973,-20.38865471
Leeper Shoal (20-080),149.08911133,-20.14084625
Olden Reef (20-021),148.57221985,-20.10396576
Armit Island Reef (20-022),148.65237427,-20.10769844
Pine Island Reef (20-061),148.8863678,-20.37526894
U/N Reef (19-267),149.99662781,-19.72412109
U/N Reef (19-268),150.04212952,-19.71613884
U/N Reef (19-269),150.09863281,-19.74240112
U/N Reef (19-270),150.16825867,-19.85525322
U/N Reef (19-271),150.16941833,-19.91014099
U/N Reef (19-272),150.1882019,-19.88889313
U/N Reef (19-273),150.22874451,-19.89331818
U/N Reef (19-274),150.2454834,-19.91080284
U/N Reef (19-275),150.39424133,-19.92307472
U/N Reef (19-276),148.22467041,-19.23618126
U/N Reef (19-277),148.24137878,-19.23273087
U/N Reef (19-278),148.25846863,-19.11724091
U/N Reef (20-023),148.66426086,-20.10923576
Fitzalan Island Reef (20-041),148.95960999,-20.33107758
Three Fathom Patch (20-063),148.86070251,-20.4138813
U/N Reef (19-279),148.54258728,-19.09532166
U/N Reef (19-280),148.59463501,-19.38027191
U/N Reef (19-281),148.59526062,-19.32294655
U/N Reef (19-282),148.60717773,-19.33229446
U/N Reef (19-283),148.6502533,-19.07159805
U/N Reef (19-284),148.6796875,-19.17266464
U/N Reef (19-285),148.74339294,-19.37219048
U/N Reef (19-286),148.74705505,-19.29636383
U/N Reef (19-287),148.76011658,-19.36961555
U/N Reef (19-288),148.96266174,-19.28400993
U/N Reef (19-289),149.02191162,-19.30819321
U/N Reef (19-290),149.02888489,-19.52679634
Double Cone Reef (20-024),148.71392822,-20.10733986
Planton Reef (20-043),148.85121155,-20.26683617
U/N Reef (19-291),149.0328064,-19.11525345
U/N Reef (19-292),149.11074829,-19.13601875
U/N Reef (19-293),149.11714172,-19.25987434
U/N Reef (19-294),149.14749146,-19.30397797
U/N Reef (19-295),149.16609192,-19.24489212
U/N Reef (19-296),149.17271423,-19.62364578
U/N Reef (19-297),149.20150757,-19.51189041
U/N Reef (19-298),149.20292664,-19.52073669
U/N Reef (19-299),149.21437073,-19.27701759
U/N Reef (19-300),149.21844482,-19.32469749
Edwin Reef (20-026),148.61210632,-20.12642479
Denman Reef (20-044),148.84886169,-20.28226471
Almora Reef (20-045),148.7699585,-20.2343483
Long Shoal (20-066),148.93826294,-20.48897934
Border Island Reef (No 1) (20-067a),149.02896118,-20.16838264
U/N Reef (19-301),149.22909546,-19.28629875
U/N Reef (19-302),149.23916626,-19.54565048
U/N Reef (19-303),149.24130249,-19.56520462
U/N Reef (19-304),149.24501038,-19.53996468
U/N Reef (19-305),149.26469421,-19.655653
U/N Reef (19-306),149.27871704,-19.21601295
U/N Reef (19-307),149.28038025,-19.35026932
U/N Reef (20-027),148.60585022,-20.13317299
Low Rock Reef (20-047),148.80155945,-20.28759575
Border Island Reef (No 2) (20-067b),149.03865051,-20.16909027
Border Island Reef (No 3) (20-067c),149.03349304,-20.1568203
U/N Reef (19-308),149.28742981,-19.4111557
U/N Reef (19-309),149.3510437,-19.39413071
U/N Reef (19-310),149.35316467,-19.25749779
U/N Reef (19-311),149.37947083,-19.33300209
U/N Reef (19-312),147.55705261,-19.02228546
Low Island Reef (20-029),148.57978821,-20.14570808
Shute Reef (20-048),148.80102539,-20.29733086
Dumbell Reef (No 1) (20-068a),149.00721741,-20.17323875
Dumbell Reef (No 2) (20-068b),149.00930786,-20.17479134
Petrel Reef (20-069),149.11491394,-20.19784927
Sand Island (19-802),147.37013245,-19.3511219
U/N Reef (20-001),148.25028992,-20.02507591
North Head Reef (20-002),148.27438354,-20.02167892
Grassy Reef (20-030),148.60662842,-20.14949417
Roseric Shoal (20-031),148.70889282,-20.18407631
Pioneer Rocks Reef (20-032),148.75732422,-20.22656441
Repair Reef (20-049a),148.79159546,-20.29678726
Tancred Reef (20-049b),148.79595947,-20.29909706
Alert Bank (20-050),148.84660339,-20.30469131
Esk Island Reef (20-070),149.0413208,-20.23356819
Mid Molle Reef (20-034),148.83024597,-20.24907303
Daydream Reef (No 1) (20-035a),148.81378174,-20.25341225
White Rock Reef (20-051),148.80989075,-20.30286217
Henning Reef (20-053),148.92999268,-20.32267761
Ireby Reef (20-071),149.14250183,-20.22736168
Sillago Reef (20-072),149.16030884,-20.2368145
Daydream Reef (No 2) (20-035b),148.81378174,-20.2606411
Daydream Reef (No 3) (20-035c),148.81478882,-20.25654411
Daydream Reef (No 4) (20-035d),148.81532288,-20.25338173
Conder Shoal (20-036),148.91166687,-20.24215126
East Rocks Reef (20-054),148.86065674,-20.33601952
Wirrainbeia Reef (20-073),149.14204407,-20.23366547
Harold Reef (20-074),149.15301514,-20.24010658
Stone Reef (20-004),148.28443909,-20.03719139
Chyebassa Shoal (20-007),148.33752441,-20.07639503
Winter Shoal (20-008),148.30184937,-20.07342529
Perseverance Reef (20-055),148.99220276,-20.35527611
Young Island Reef (20-056),148.99694824,-20.35725975
Edward Island Reef (20-075a),149.17373657,-20.24800873
Thomas Reef (20-009),148.29556274,-20.08224487
Poole Reef (20-011),148.30851746,-20.10821152
Whitsunday Island Reef (No 6) (20-041f),149.04536438,-20.31279182
U/N Reef (20-075b),149.18463135,-20.25502205
Lagoon Rock Reef (20-076),149.04193115,-20.2667141
U/N Reef (20-077),149.08009338,-20.26204109
Eshelby Reef (20-012),148.62390137,-20.01794243
U/N Reef (20-013),148.62631226,-20.02226257
Hamilton Island Reef (No 3) (20-057c),148.94784546,-20.33783913
Hamilton Island Reef (No 4) (20-057d),148.94662476,-20.35720634
Saddleback Island Reef (No 1) (20-015a),148.53865051,-20.06451797
Saddleback Island Reef (No 2) (20-015b),148.54428101,-20.06041527
U/N Reef (19-130),149.33648682,-19.74901962
U/N Reef (19-131a),149.36825562,-19.76073265
U/N Reef (19-131b),149.36654663,-19.76760483
U/N Reef (19-131c),149.37147522,-19.76841354
U/N Reef (19-131d),149.37661743,-19.75582695
U/N Reef (19-131e),149.37753296,-19.75484848
U/N Reef (19-131f),149.37763977,-19.75631523
U/N Reef (19-131g),149.3795929,-19.75565338
U/N Reef (19-132),149.39979553,-19.75977516
Sinker Reef (19-133),149.19891357,-19.71930695
Circular Quay Reef (19-134),149.48550415,-19.74379349
Hardy Reef (19-135),149.23330688,-19.76042366
U/N Reef (19-227),150.34483337,-19.9741745
U/N Reef (19-228),150.23931885,-19.9932003
Thompson Shoal (19-229),150.32232666,-19.9044075
Blossom Bank (West) (19-230),150.34951782,-19.79316902
Marilyn Shoal (19-231),150.3888855,-19.8113327
Ferris Shoal (19-232),150.37007141,-19.8595829
Maschke Shoal (19-233),150.35675049,-19.88422775
Blossom Bank (East) (19-234),150.36332703,-19.79660225
U/N Reef (19-235),150.34358215,-19.85396385
U/N Reef (19-236),149.41110229,-19.43678665
U/N Reef (19-237),149.41893005,-19.48898888
U/N Reef (19-238),149.51867676,-19.48023605
Wheeler Reef (18-095),147.52622986,-18.79788971
Davies Reef (18-096),147.64483643,-18.8224926
U/N Reef (18-097),148.0166626,-18.7971859
U/N Reef (18-098),147.97666931,-18.8237896
Saville-Kent Reef (18-099),147.88334656,-18.85930061
(Big) Broadhurst Reef (No 1) (18-100a),147.74226379,-18.90699196
U/N Reef (19-053),148.81947327,-19.12701416
Tiger Reef (19-054),148.54875183,-19.20061874
U/N Reef (19-055),148.87086487,-19.14626694
U/N Reef (19-056),148.92875671,-19.1659832
U/N Reef (19-057),148.59382629,-19.19772339
U/N Reef (19-058),148.95988464,-19.19041443
U/N Reef (19-059),148.88011169,-19.18770027
U/N Reef (19-060),148.61181641,-19.2031517
Jacqueline Reef (19-061),148.90376282,-19.21391678
Hook Reef (19-136a),149.18539429,-19.79242516
Barb Reef (19-136b),149.11845398,-19.80438423
U/N Reef (19-136c),149.12548828,-19.7527504
Bait Reef (19-137),149.07359314,-19.80712891
U/N Reef (19-138),149.42539978,-19.80061722
U/N Reef (19-139),149.58778381,-19.51589012
Gable Reef (19-140),149.74319458,-19.52979279
Stucco Reef (19-141),149.59751892,-19.55791283
U/N Reef (19-239),149.52593994,-19.3914299
U/N Reef (19-240),149.53842163,-19.53556633
U/N Reef (19-241),149.55230713,-19.33899498
U/N Reef (19-242),149.57891846,-19.42103958
U/N Reef (19-243),149.64784241,-19.76291084
U/N Reef (19-244),149.65208435,-19.49703407
U/N Reef (19-245),149.65914917,-19.78281212
U/N Reef (19-246),149.66798401,-19.81144524
U/N Reef (19-247),149.67152405,-19.53846359
(Big) Broadhurst Reef (No 2) (18-100b),147.6938324,-18.8633194
Judith Wright Reef (18-101),147.95126343,-18.89966774
U/N Reef (18-102),147.92066956,-18.89479446
U/N Reef (18-103),147.89230347,-18.90571022
U/N Reef (18-104),147.8682251,-18.90539932
Banfield Reef (North) (18-105a),147.89686584,-18.9248848
Banfield Reef (South) (18-105b),147.90930176,-18.93882942
(Little) Broadhurst Reef (18-106),147.69447327,-18.95594597
U/N Reef (19-062),148.81642151,-19.20934486
Kangaroo Reef (East) (19-063a),148.61715698,-19.26265907
Kangaroo Reef (West) (19-063b),148.55070496,-19.25987816
U/N Reef (19-064),148.98477173,-19.27558517
U/N Reef (19-065),148.63209534,-19.31987572
U/N Reef (19-066),148.63243103,-19.34154129
Lath Reef (19-142),149.66111755,-19.57308006
U/N Reef (19-143),149.70823669,-19.5850811
U/N Reef (19-144),149.56803894,-19.5813427
U/N Reef (19-145),149.50488281,-19.58831215
Rafter Reef (19-146),149.6325531,-19.61058044
Plaster Reef (19-147),149.66975403,-19.62962532
Eave Reef (19-148),149.76974487,-19.60277557
Brick Reef (19-149),149.72477722,-19.60995483
U/N Reef (19-150),149.72479248,-19.62449837
U/N Reef (19-248),149.67947388,-19.97695732
U/N Reef (19-249),149.68495178,-19.56377029
U/N Reef (19-250),149.70014954,-19.50313568
U/N Reef (19-251),149.7013092,-19.54587936
U/N Reef (19-252),149.70855713,-19.65945053
U/N Reef (19-253),149.75471497,-19.71500969
U/N Reef (19-254),149.76200867,-19.79163742
U/N Reef (18-107),148.03285217,-18.81633377
U/N Reef (18-108),148.12889099,-18.83682823
U/N Reef (18-109),148.07098389,-18.83655357
U/N Reef (18-110),148.16461182,-18.85705757
Eagle Reef (18-111),148.07872009,-18.8542881
Viper Reef (18-112),148.15063477,-18.87314415
U/N Reef (18-113),148.19631958,-18.88841629
U/N Reef (18-114),148.245224,-18.89240456
Jupiter Reef (18-115),148.25306702,-18.92404175
U/N Reef (18-116),148.31797791,-18.93338776
U/N Reef (18-117),148.2897644,-18.95526123
U/N Reef (19-067),148.63449097,-19.3591938
U/N Reef (19-068),148.68278503,-19.35120201
U/N Reef (19-069),148.98989868,-19.34318352
U/N Reef (19-070),148.727005,-19.35190201
Wallaby Reef (19-071),148.65942383,-19.42391014
Tile Reef (19-151),149.84999084,-19.61589622
Reimer Reef (19-152),149.87913513,-19.63298798
U/N Reef (19-153),149.75926208,-19.6398983
U/N Reef (19-154),149.8429718,-19.64156151
U/N Reef (19-155),149.71958923,-19.65496635
Girder Reef (19-156),149.75398254,-19.66420555
Little Reef (19-157),149.57910156,-19.66706085
U/N Reef (19-158),149.69174194,-19.67049789
U/N Reef (19-255),149.762146,-19.78988457
U/N Reef (19-256),149.76325989,-19.79142189
U/N Reef (19-257),149.76641846,-19.72271729
U/N Reef (19-258),149.77563477,-19.72782707
U/N Reef (19-259),149.79785156,-19.5679512
U/N Reef (19-260),149.83598328,-19.95151711
U/N Reef (19-261),149.84414673,-19.93984032
U/N Reef (19-262),149.87124634,-19.60515594
U/N Reef (19-263),149.88063049,-19.62174797
U/N Reef (19-264),149.90777588,-19.67838669
U/N Reef (19-265),149.918396,-19.65096664
U/N Reef (19-266),149.94993591,-19.66402626
Shrimp Reef (18-118),148.05303955,-18.96915054
Lion Reef (18-119),148.37664795,-18.95051575
Jaguar Reef (18-120),148.42677307,-18.9756794
Hall Reef (North) (18-121a),147.51361084,-18.63195801
Hall Reef (South) (18-121b),147.48963928,-18.67331696
U/N Reef (18-122),148.54544067,-18.92514992
U/N Reef (18-123),148.48419189,-18.98755074
U/N Reef (18-124),147.39006042,-18.3849144
Gould Reef (No 1) (19-072a),148.77920532,-19.37535858
Gould Reef (No 2) (19-072b),148.72174072,-19.4563446
Gould Reef (No 3) (19-072c),148.73600769,-19.50256348
Gould Reef (No 4) (19-072d),148.78492737,-19.49802017
Slate Reef (19-159),149.92649841,-19.66704559
U/N Reef (19-160),149.95227051,-19.65864372
U/N Reef (19-161),149.65237427,-19.6830101
U/N Reef (19-162),149.52592468,-19.68199158
U/N Reef (19-163),149.53811646,-19.69139862
U/N Reef (19-164),149.72843933,-19.68892097
Rib Reef (18-032),146.8711853,-18.48267555
Pith Reef (18-033),147.01611328,-18.20892143
Myrmidon Reef (18-034),147.38424683,-18.26569939
Thread Shoal (18-035),147.17472839,-18.34340477
Urchin Shoal (18-036),147.08123779,-18.34713173
U/N Reef (18-125),147.41734314,-18.54785347
U/N Reef (18-126),147.44174194,-18.55168343
U/N Reef (18-127),147.47769165,-18.56454659
U/N Reef (18-128),147.58180237,-18.42511177
U/N Reef (18-129),147.80171204,-18.49124527
U/N Reef (18-130),148.09921265,-18.82547188
U/N Reef (18-131),148.12013245,-18.78942108
U/N Reef (18-132),148.18132019,-18.82021141
U/N Reef (18-133),148.245224,-18.84744453
U/N Reef (18-134),148.29475403,-18.87655067
Gould Reef (No 5) (19-072e),148.7893219,-19.4530983
U/N Reef (19-073),148.99861145,-19.41063881
Cobham Reef (North) (19-074a),148.87091064,-19.39793015
Cobham Reef (South) (19-074b),148.85443115,-19.43570137
U/N Reef (19-165),149.80114746,-19.69753647
U/N Reef (19-166),149.90956116,-19.69875526
Thatch Reef (19-167),149.97798157,-19.69270134
U/N Reef (19-168),149.61073303,-19.71202278
U/N Reef (19-169),149.61276245,-19.72046471
U/N Reef (19-170),149.68640137,-19.70529366
U/N Reef (19-171),149.74281311,-19.70845795
U/N Reef (19-172),149.75904846,-19.71062469
Needle Reef (18-037),147.2053833,-18.36123848
Thimble Shoal (18-038),147.2587738,-18.37366486
Dip Reef (18-039),147.44873047,-18.41375351
Arab Reef (18-040),147.13941956,-18.41486359
Faraday Reef (18-041),147.34922791,-18.42234421
Roxburgh Reef (18-042),147.05809021,-18.43182755
Fore And Aft Reef (18-043),147.03765869,-18.50482941
U/N Reef (18-135),148.39254761,-18.87726212
U/N Reef (18-136),148.44256592,-18.89353371
U/N Reef (18-137),148.48335266,-18.90562248
U/N Reef (18-138),146.9695282,-18.15676689
U/N Reef (18-139),146.97866821,-18.14605331
U/N Reef (18-800),146.34620667,-18.93754005
Bramble Rock Reef (19-001),146.62770081,-19.0226078
Martin Reef (19-075),148.82408142,-19.4805069
Showers Reef (19-076),148.89859009,-19.49141884
U/N Reef (19-077),149.02012634,-19.20467186
U/N Reef (19-078),149.09428406,-19.22669411
U/N Reef (19-079),149.09663391,-19.27848244
U/N Reef (19-080),149.06382751,-19.28318977
U/N Reef (19-173),149.76667786,-19.7116375
U/N Reef (19-174),149.807724,-19.71658516
U/N Reef (19-175),149.92483521,-19.70869827
U/N Reef (19-176),149.97590637,-19.71895981
Crab Reef (19-177),149.70863342,-19.7245388
U/N Reef (19-178),149.96109009,-19.73672485
Howse Reef (19-179),149.78657532,-19.74257851
Westmoreland Reef (18-044),147.10232544,-18.49254036
Cotton Shoal (18-045),147.3999939,-18.47879601
Coil Reef (18-046),147.5223999,-18.43486214
Pelorus (North Palm or Yanooa) Reef (18-048),146.48890686,-18.5564518
Herald Island Reef (19-002),146.62962341,-19.0282917
Lorne Reef (19-004),146.5867157,-19.03454971
Paluma Shoals (19-005),146.56114197,-19.09809113
Orchard Rocks Reef (19-006),146.88076782,-19.10871315
Ellen Reef (19-081),149.24351501,-19.31081772
Elizabeth Reef (19-082),149.04302979,-19.32583809
U/N Reef (19-083),149.18797302,-19.33321953
U/N Reef (19-084),149.21507263,-19.34224129
U/N Reef (19-085),149.15846252,-19.35162735
U/N Reef (19-086),149.02552795,-19.35000229
U/N Reef (19-087),149.03140259,-19.37111664
U/N Reef (19-088),149.09709167,-19.35921288
U/N Reef (19-089),149.11444092,-19.36029816
Gargoyle Reef (19-180),149.68336487,-19.74087906
U/N Reef (19-181),149.61726379,-19.75793076
U/N Reef (19-182),149.72958374,-19.75511932
U/N Reef (19-183),149.65403748,-19.75805664
U/N Reef (19-184),149.65615845,-19.76452446
U/N Reef (19-185),149.65937805,-19.76601601
U/N Reef (19-186),149.72521973,-19.76840973
Hewitt Reef (19-187),149.62379456,-19.78406334
U/N Reef (19-188),149.76205444,-19.78318405
Orpheus (Goolboddi) Island Reef (No 3) (18-049c),146.489151,-18.65820313
Lady Elliot Reef (18-050),146.33102417,-18.6824894
Pandora Reef (18-051),146.43373108,-18.81227303
Magnetic Island Reef (No 3) (19-009d),146.88096619,-19.12154007
Magnetic Island Reef (No 4) (19-009e),146.88215637,-19.11715317
U/N Reef (19-090),149.07164001,-19.37266159
Eulalie Reef (19-091),149.41616821,-19.34141922
U/N Reef (19-092),149.18487549,-19.36894798
U/N Reef (19-093),149.03660583,-19.39489746
U/N Reef (19-094),149.45074463,-19.44294167
U/N Reef (19-095),149.22598267,-19.45908928
U/N Reef (19-189),149.69541931,-19.79045868
U/N Reef (19-190),149.70526123,-19.8054924
U/N Reef (19-191),149.72145081,-19.8028698
U/N Reef (19-192),149.61602783,-19.81798172
U/N Reef (19-193),149.73262024,-19.83778763
Middle Reef (19-011),146.81465149,-19.19767761
Virago Shoal (19-012),146.79325867,-19.20972633
Salamander Reef (19-013),147.06556702,-19.17939186
Kennedy Reef (19-096),149.15634155,-19.45158958
Net Reef (19-097),149.05377197,-19.49880409
U/N Reef (19-194),149.77648926,-19.82637787
Napier Reef (19-195),149.89492798,-19.84568024
U/N Reef (19-196),149.59968567,-19.85923386
Ross Reef (19-197),149.58132935,-19.87267685
U/N Reef (19-198),149.71878052,-19.87999916
U/N Reef (19-199),149.69760132,-19.89555359
Bray Reef (19-016),147.06283569,-19.24640274
Bowden Reef (19-019),147.92767334,-19.03274727
Morinda Shoal (19-020),147.6365509,-19.14126396
Tink Shoal (19-021),147.85797119,-19.36170387
Wilson Shoal (19-022),147.94281006,-19.35899925
Wansfell Reef (19-098),149.11933899,-19.50007629
Joist Reef (19-099),149.63226318,-19.46017265
Camp Reef (19-102),147.89576721,-19.8535881
Holbourne Island Reef (No 1) (19-103a),148.35734558,-19.72500038
U/N Reef (19-200),149.8289032,-19.91683769
U/N Reef (19-201),149.77935791,-19.94067192
U/N Reef (19-202),149.79165649,-19.92757034
U/N Reef (19-203),149.745224,-19.94345474
Round Reef (19-204),149.62385559,-19.96522522
Eclipse (Garoogubbee) Reef (18-058),146.55006409,-18.76878738
Esk (Soopun) Reef (18-059),146.52073669,-18.77420425
Barber (Boodthean) Reef (18-061),146.6660614,-18.77711105
Brisk-Falcon Reef (18-062),146.53538513,-18.77733803
Fly Island Reef (18-064),146.52542114,-18.82943153
Pakhoi Bank (19-023),147.88291931,-19.44683075
Prawn Reef (19-024),148.09669495,-19.02057266
Castor Reef (19-025),148.34069824,-19.01529503
U/N Reef (19-026),148.42927551,-19.03603363
Pollux Reef (19-027),148.30413818,-19.04730606
Shell Reef (19-028),148.18159485,-19.05929375
Mid Reef (19-029),148.0774231,-19.07060051
Holbourne Island Reef (No 2) (19-103b),148.36372375,-19.7290554
Middle Island Reef (19-106),148.36381531,-19.98838997
Tideway Reef (No 1) (19-205a),149.72459412,-20.01020241
Tideway Reef (No 2) (19-205b),149.75500488,-19.99752617
Tideway Reef (No 3) (19-205c),149.73295593,-19.97673225
U/N Reef (19-206),150.00669861,-19.70957565
Acheron Reef (18-066),146.63087463,-18.96382713
Phillips Reef (18-067),146.6191864,-18.97616577
Cordelia Rocks Reef (18-068),146.68490601,-18.99560356
Backnumbers Reef (18-069a),147.14831543,-18.50876045
Braggs Reef (18-069b),147.1398468,-18.54733849
U/N Reef (19-030),148.20133972,-19.08122635
Crotan Reef (19-031),148.23110962,-19.07741928
U/N Reef (19-032),148.24681091,-19.09322357
U/N Reef (19-033),148.26704407,-19.09339714
Tabias Reef (19-034),148.28695679,-19.09561729
U/N Reef (19-035),148.46107483,-19.08310509
U/N Reef (19-036),148.32249451,-19.09608269
U/N Reef (19-037),148.30632019,-19.10439682
Dingo Reef (No 1) (19-038a),148.29811096,-19.19438744
Seagull Reef (19-107),148.97894287,-19.5239315
U/N Reef (19-108),148.8815155,-19.53052902
Fairey Reef (No 1) (19-109a),148.94335938,-19.53862
Fairey Reef (No 2) (19-109b),148.93582153,-19.56092834
Hyde Reef (19-207),150.08551025,-19.75622559
U/N Reef (19-208),150.1234436,-19.78590012
Rebe Reef (19-209),150.15289307,-19.79887581
U/N Reef (19-210),150.09761047,-19.81380081
Arc Reef (18-070),147.44549561,-18.49704361
Glow Reef (18-071),147.40255737,-18.52807808
French Reef (18-072),147.23179626,-18.54670715
Hopkinson Reef (18-073),147.19277954,-18.55063438
Yankee Reef (18-074),147.49894714,-18.56134033
John Brewer Reef (18-075),147.05296326,-18.63109779
Helix Reef (18-076),147.2984314,-18.62459183
Grub Reef (18-077),147.42596436,-18.62554359
Dingo Reef (No 2) (19-038b),148.3894043,-19.16968155
Dingo Reef (No 3) (19-038c),148.29582214,-19.14525986
Dingo Reef (No 4) (19-038d),148.34477234,-19.11131477
Dingo Reef (No 5) (19-038e),148.3848114,-19.12049294
Fairey Reef (No 3) (19-109c),148.94422913,-19.57868195
Rattray Reef (19-110),148.55473328,-19.99648857
U/N Reef (19-111),149.22164917,-19.51968384
U/N Reef (19-112),149.23088074,-19.53125954
U/N Reef (19-113),149.00218201,-19.52801323
Wackett Reef (19-211),150.07618713,-19.82304573
Oom Reef (19-212),150.18334961,-19.82825089
U/N Reef (19-213),150.10075378,-19.83302116
Wyatt Earp Reef (19-214),150.21989441,-19.86567879
Sharon Shoal (No 1) (19-215a),150.28781128,-19.87928772
